filename,tumor,stroke
Stroke\no\aug_37_1 (1).JPG,0,0
Stroke\no\aug_38_1 (1).JPG,0,0
Stroke\no\aug_39_1 (1).JPG,0,0
Stroke\no\aug_3_1 (1).JPG,0,0
Stroke\no\aug_3_1 (1).png,0,0
Stroke\no\aug_40_1 (1).JPG,0,0
Stroke\no\aug_41_1 (1).JPG,0,0
Stroke\no\aug_42_1 (1).JPG,0,0
Stroke\no\aug_43_1 (1).JPG,0,0
Stroke\no\aug_44_1 (1).JPG,0,0
Stroke\no\aug_45_1 (1).JPG,0,0
Stroke\no\aug_46_1 (1).JPG,0,0
Stroke\no\aug_47_1 (1).JPG,0,0
Stroke\no\aug_48_1 (1).JPG,0,0
Stroke\no\aug_49_1 (1).JPG,0,0
Stroke\no\aug_4_1 (1).JPG,0,0
Stroke\no\aug_4_1 (1).png,0,0
Stroke\no\aug_50_1 (1).JPG,0,0
Stroke\no\aug_51_1 (1).JPG,0,0
Stroke\no\aug_52_1 (1).JPG,0,0
Stroke\no\aug_53_1 (1).JPG,0,0
Stroke\no\aug_54_1 (1).JPG,0,0
Stroke\no\aug_55_1 (1).JPG,0,0
Stroke\no\aug_56_1 (1).JPG,0,0
Stroke\no\aug_57_1 (1).JPG,0,0
Stroke\no\aug_58_1 (1).JPG,0,0
Stroke\no\aug_59_1 (1).JPG,0,0
Stroke\no\aug_5_1 (1).JPG,0,0
Stroke\no\aug_5_1 (1).png,0,0
Stroke\no\aug_60_1 (1).JPG,0,0
Stroke\no\aug_6_1 (1).JPG,0,0
Stroke\no\aug_6_1 (1).png,0,0
Stroke\no\aug_7_1 (1).JPG,0,0
Stroke\no\aug_7_1 (1).png,0,0
Stroke\no\aug_8_1 (1).JPG,0,0
Stroke\no\aug_8_1 (1).png,0,0
Stroke\no\aug_9_1 (1).JPG,0,0
Stroke\no\aug_9_1 (1).png,0,0
